idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.6,0,8.6,0,1.0,20
2,2,0,0,12.29,0,12.29,0,1.0,20
3,6,0,0,16.13,0,16.13,0,0,20
4,2,0,1,15.61,0,15.61,0,1.0,20
5,6,0,1,16.55,0,16.55,0,0,20
6,3,0,0,15.84,0,15.84,1,0,20
7,2,0,2,10.58,0,10.58,2,1.0,20
8,1,0,1,5.01,0,5.01,3,1.0,20
9,3,0,1,22.8,0,22.8,4,1.0,20
10,2,0,3,20.41,0,20.41,5,1.0,20
11,1,0,2,5.73,0,5.73,6,1.0,20
12,3,0,2,21.63,0,21.63,7,1.0,20
13,1,0,3,20.86,0,20.86,8,1.0,20
14,5,0,0,23.68,0,23.68,9,0,20
15,4,0,0,17.38,0,17.38,10,0,20
